ID_CLIENT|NOM_CLIENT|PREN_CLIENT|CD_POSTAL_CLIENT|VILLE_CLIENT|PAYS_CLIENT|REGION_CLIENT|CD_TYPE_CLIENT
RE-1940536|Ricardo|Analdino||Saint-Domingue|République dominicaine|Caraïbes|T001
DK-1298548|Darren|Mirland||Lippstadt|Allemagne|Europe de l'Ouest|T001
SD-2048531|Shirley|Amahzoun||Ciego de çvila|Cuba|Caraïbes|T003
GW-4605108|Giulietta|Vissa||Arkhangelsk|Russie|Europe de l'Est|T001
SM-10005115|Sally|Maisonneuve||Ljubljana|Slovénie|Europe du Sud|T001
CT-1199528|Carol|Sevtac||Floridablanca|Colombie|Amérique du Sud|T001
JC-5775137|John|Patounezambo||Nizhyn|Ukraine|Europe de l'Est|T001
JH-1598551|Joseph|Annapaola||Villa Nueva|Guatemala|Amérique centrale|T001
ND-846079|Neil|Totora||Bamako|Mali|Afrique de l'Ouest|T002
SS-2014027|Saphhira|Bollo||Shenzhen|Chine|Asie de l'Est|T002
KT-16465141|Kean|Arboricultur||Montevideo|Uruguay|Amérique du Sud|T001
CC-1214559|Charles|Modesty||Medan|Indonésie|Asie du Sud-Est|T001
BV-11245139|Benjamin|Bernardino||Sunderland|Royaume-Uni|Europe du Nord|T002
MG-1768058|Maureen|Friefhelm||Brahmapur|Inde|Asie du Sud|T003
AG-103901408|Allen|Sipke|37918|Knoxville|États-Unis|Sud des États-Unis|T001
VP-2173082|Victor|Oztan||Puebla|Mexique|Amérique centrale|T003
DM-2955137|Dario|Mohamoud||Kharkiv|Ukraine|Europe de l'Est|T002
PJ-9015137|Pauline|Shoshanna||Kharkiv|Ukraine|Europe de l'Est|T001
DH-1367558|Duane|Blinda||Nagercoil|Inde|Asie du Sud|T003
JH-582060|John|Mohandoulhad||Ardabil|Iran|Asie du Sud|T001
GT-1471058|Greg|Shirafzal||Patna|Inde|Asie du Sud|T001
ME-1801045|Michelle|Loucine||Marseille|France|Europe de l'Ouest|T002
BF-1117027|Ben|Neliana||Ningbo|Chine|Asie de l'Est|T003
LC-1714064|Logan|Capitau||Milan|Italie|Europe du Sud|T001
CR-1273082|Craig|Solery||Mexico City|Mexique|Amérique centrale|T001
BS-1138026|Bill|Briatrenee||Santiago|Chili|Amérique du Sud|T002
NG-1843018|Nathan|Cosm||Porto Alegre|Brésil|Amérique du Sud|T001
AH-106907|Anna|Randera||Melbourne|Australie|Océanie|T002
TS-2134082|Toby|Asbanou||Reynosa|Mexique|Amérique centrale|T001
EH-14125102|Eugene|Allera||Manila|Philippines|Asie du Sud-Est|T003
EH-1376527|Edward|Breard||Zigong|Chine|Asie de l'Est|T002
RD-1966082|Robert|Jallys||Cuajimalpa|Mexique|Amérique centrale|T003
CD-198077|Carol|Coskum||Mahajanga|Madagascar|Afrique de l'Est|T001
CL-25653|Clay|Luliette||Saïda|Algérie|Afrique du Nord|T001
JK-1609082|Juliana|Kyosik||Juárez|Mexique|Amérique centrale|T001
SC-2080059|Stuart|Gatt||Bandung|Indonésie|Asie du Sud-Est|T001
SC-2080045|Stuart|Nissou||Montreuil|France|Europe de l'Ouest|T001
JK-1562526|Jim|Emeric||Santiago|Chili|Amérique du Sud|T001
MO-7800108|Meg|Peignet||Arzgir|Russie|Europe de l'Est|T003
CA-1226545|Christina|Alhoucine||Cormeilles-en-Parisis|France|Europe de l'Ouest|T001
FM-1421559|Filia|Gislain||Pematangsiantar|Indonésie|Asie du Sud-Est|T002
CR-258038|Clay|Stat||Alexandria|Égypte|Afrique du Nord|T003
SM-20320139|Sean|Adriatik||Gravesend|Royaume-Uni|Europe du Nord|T003
TC-109809|Tamara|Najia||Baku|Azerbaïdjan|Asie de l'Ouest|T002
GM-1468027|Greg|Octavins||Hangzhou|Chine|Asie de l'Est|T001
BP-112307|Benjamin|Beltan||Burnie|Australie|Océanie|T001
TT-1126587|Tim|Bouabdellam||Nampula|Mozambique|Afrique de l'Est|T002
AG-103901406|Allen|Mirtella|45231|Cincinnati|États-Unis|Est des États-Unis|T001
JB-159257|Joni|Sivchau||Gold Coast|Australie|Océanie|T001
SB-20290144|Sean|Gazano||Ho Chi Minh City|Vietnam|Asie du Sud-Est|T002
GD-1459082|Giulietta|Rubens||Tlalnepantla|Mexique|Amérique centrale|T002
RD-9900137|Ruben|Dauch||Donets'k|Ukraine|Europe de l'Est|T001
ML-1804059|Michelle|Mahaba||Jakarta|Indonésie|Asie du Sud-Est|T002
CH-1207045|Cathy|Lolmede||Rosny-sous-Bois|France|Europe de l'Ouest|T003
RS-1976592|Roland|Revetemen||Timaru|Nouvelle-Zélande|Océanie|T002
JF-1535545|Jay|Makranc||Sceaux|France|Europe de l'Ouest|T001
LT-1676593|Larry|Kamaldeo||Matagalpa|Nicaragua|Amérique centrale|T001
AG-103901404|Allen|Phokham|90004|Los Angeles|États-Unis|Ouest des États-Unis|T001
FA-14230139|Frank|Greyce||Bradford|Royaume-Uni|Europe du Nord|T002
GT-1471039|Greg|Elzoherey||SanÊSalvador|El Salvador|Amérique centrale|T001
AR-104051406|Allen|Nantia|10035|New York City|États-Unis|Est des États-Unis|T002
ST-2053059|Shui|Rewadee||Jakarta|Indonésie|Asie du Sud-Est|T001
AS-13563|Adrian|Phylom||Ashdod|Isra‘l|Asie de l'Ouest|T003
SP-2062011|Stefania|Hinako||Dacca|Bangladesh|Asie du Sud|T002
EC-1405058|Erin|Benteke||Pune|Inde|Asie du Sud|T001
IG-508538|Ivan|Idulina||Alexandria|Égypte|Afrique du Nord|T001
TB-2117559|Thomas|Duncanan||Palembang|Indonésie|Asie du Sud-Est|T002
TB-2135518|Todd|Tobal||Presidente Dutra|Brésil|Amérique du Sud|T002
MC-176357|Matthew|Royale||Canberra|Australie|Océanie|T002
AR-104051408|Allen|Darmo|39401|Hattiesburg|États-Unis|Sud des États-Unis|T002
GT-1475582|Guy|Rahilka||Tijuana|Mexique|Amérique centrale|T001
AR-104051404|Allen|Bruneton|90036|Los Angeles|États-Unis|Ouest des États-Unis|T002
DF-13135139|David|Kyndissa||Slough|Royaume-Uni|Europe du Nord|T001
MF-18250139|Monica|Amiko||Stoke-on-Trent|Royaume-Uni|Europe du Nord|T002
CS-1249027|Cindy|Sumit||Huangshan|Chine|Asie de l'Est|T002
RD-1948048|Rick|Willefert||Oberhausen|Allemagne|Europe de l'Ouest|T001
AS-24042|Alan|Benomi||Tallinn|Estonie|Europe du Nord|T001
PG-8820146|Patrick|Pesson||Chipata|Zambie|Afrique de l'Est|T001
JS-603022|Joy|Sakthivel||Yaounde|Cameroun|Afrique centrale|T001
SS-2059031|Sonia|Telesio||Camagüey|Cuba|Caraïbes|T001
CS-249061|Cindy|Shivkiran||Ad Diwaniyah|Irak|Asie de l'Ouest|T002
CS-1195096|Carlos|Ccatherine||Bergen|Norvège|Europe du Nord|T001
CM-2715107|Craig|Taharabie||Galati|Roumanie|Europe de l'Est|T002
TB-213557|Todd|Marilita||Wodonga|Australie|Océanie|T002
BM-1140137|Becky|Huibregt||Kharkiv|Ukraine|Europe de l'Est|T001
HG-1502597|Hunter|Bemoussa||Lahore|Pakistan|Asie du Sud|T001
RD-1972045|Roger|Badaire||Epinal|France|Europe de l'Ouest|T001
HF-1499518|Herbert|Ribiero||Seropédica|Brésil|Amérique du Sud|T001
LL-1684045|Lauren|Qatip||Bourges|France|Europe de l'Ouest|T001
CM-1211558|Chad|Melanie||Kamarhati|Inde|Asie du Sud|T001
EB-370574|Ed|Adorable||Benghazi|Libye|Afrique du Nord|T002
RH-19555102|Ritsa|Manuelua||Bacoor|Philippines|Asie du Sud-Est|T001
JH-5820117|John|Tachfine||Port Elizabeth|Afrique du Sud|Afrique australe|T001
JL-1523527|Janet|Mytese||Nanning|Chine|Asie de l'Est|T001
PK-1891048|Paul|Fayouz||Halle|Allemagne|Europe de l'Ouest|T003
AR-104051402|Allen|Mayatou|48183|Trenton|États-Unis|Centre des États-Unis|T002
AC-104201404|Alyssa|Mariant|94122|San Francisco|États-Unis|Ouest des États-Unis|T002
RA-1994564|Ryan|Evzi||Fiumicino|Italie|Europe du Sud|T001
BS-1138027|Bill|Jamilliah||Xining|Chine|Asie de l'Est|T002
JP-6135110|Julie|Sottet||Tabuk|Arabie saoudite|Asie de l'Ouest|T003
LW-16825139|Laurel|Johannel||Leeds|Royaume-Uni|Europe du Nord|T002
BM-1157527|Brendan|Tiffenn||Pékin|Chine|Asie de l'Est|T002
SH-1997582|Sally|Levices||Victoria|Mexique|Amérique centrale|T002
JB-1592527|Joni|Netnathip||Shenzhen|Chine|Asie de l'Est|T001
AG-1033082|Alex|Jhoziane||Durango|Mexique|Amérique centrale|T001
AC-104201402|Alyssa|Bhoye|77041|Houston|États-Unis|Centre des États-Unis|T002
JR-156707|Jim|Pravjot||Melbourne|Australie|Océanie|T001
AC-104201406|Alyssa|Moneswar|19120|Philadelphia|États-Unis|Est des États-Unis|T002
PP-1895566|Paul|Siriwan||Tokyo|Japon|Asie de l'Est|T003
PB-921063|Phillip|Oladikpo||Bene Beraq|Isra‘l|Asie de l'Ouest|T002
MC-17575130|Matt|Cornyl||Bangkok|Thaïlande|Asie du Sud-Est|T001
AS-10225139|Alan|Pierto||Barnsley|Royaume-Uni|Europe du Nord|T002
BS-1175592|Bruce|Remee||Hastings|Nouvelle-Zélande|Océanie|T001
BE-1141059|Bobby|Nemlin||Bekasi|Indonésie|Asie du Sud-Est|T001
JC-15385139|Jenna|Panida||London|Royaume-Uni|Europe du Nord|T001
AT-104351404|Alyssa|Nassalah|90045|Los Angeles|États-Unis|Ouest des États-Unis|T003
MH-1762062|Matt|Ortlieb||Cork|Irlande|Europe du Nord|T002
SW-10245117|Scot|Mokktar||Roodepoort|Afrique du Sud|Afrique australe|T001
TA-2138548|Tom|Belcem||Chemnitz|Allemagne|Europe de l'Ouest|T003
CP-234086|Christine|Giselly||Rabat|Maroc|Afrique du Nord|T002
NS-1864092|Noel|Oumairi||Christchurch|Nouvelle-Zélande|Océanie|T002
AT-104351408|Alyssa|Calixtia|33319|Tamarac|États-Unis|Sud des États-Unis|T003
TR-2132518|Toby|Ricochon||Paranaguá|Brésil|Amérique du Sud|T001
NF-8385146|Natalie|Baheya||Lusaka|Zambie|Afrique de l'Est|T001
TZ-21580139|Tracy|Alisar||Leeds|Royaume-Uni|Europe du Nord|T001
AG-1049545|Andrew|Benvenuto||Guyancourt|France|Europe de l'Ouest|T002
NG-1843027|Nathan|Vanba||Shanghai|Chine|Asie de l'Est|T001
TB-1105561|Ted|Marmin||Basra|Irak|Asie de l'Ouest|T001
HK-1489059|Heather|Ghed||Depok|Indonésie|Asie du Sud-Est|T002
JC-15340102|Jasper|Kisto||Manila|Philippines|Asie du Sud-Est|T001
AT-104351406|Alyssa|Biscouby|44312|Akron|États-Unis|Est des États-Unis|T003
BK-1126027|Berenike|Abdelnajid||Qingdao|Chine|Asie de l'Est|T001
CK-1276082|Cyma|Margot||Guasave|Mexique|Amérique centrale|T002
MB-17305144|Maria|Taddeo||Ho Chi Minh City|Vietnam|Asie du Sud-Est|T001
AT-107357|Annie|Jylla||Brisbane|Australie|Océanie|T001
AG-1030092|Aleksandra|Sgair||Auckland|Nouvelle-Zélande|Océanie|T002
JC-1538518|Jenna|Jhelissa||Praia Grande|Brésil|Amérique du Sud|T001
SD-2048527|Shirley|Ferny||Wuhan|Chine|Asie de l'Est|T003
BD-1163591|Brian|Kingkhamvong||Zaanstad|Pays-Bas|Europe de l'Ouest|T001
AC-104501408|Amy|Fernandxe|33024|Pembroke Pines|États-Unis|Sud des États-Unis|T001
AC-104501402|Amy|Tourte|55407|Minneapolis|États-Unis|Centre des États-Unis|T001
AC-104501404|Amy|Irandokhte|98105|Seattle|États-Unis|Ouest des États-Unis|T001
MH-1811564|Mick|Ghislai||Rome|Italie|Europe du Sud|T003
CG-1252059|Claire|Luvie||Bandung|Indonésie|Asie du Sud-Est|T001
KC-165407|Kelly|Vijayendra||Geraldton|Australie|Océanie|T001
JE-1616592|Justin|Tidian||Upper Hutt|Nouvelle-Zélande|Océanie|T002
JM-1558045|Jill|Honningsvag||Roanne|France|Europe de l'Ouest|T001
VP-2173058|Victor|Machado||Hapur|Inde|Asie du Sud|T003
KC-1625555|Karen|Najeth||Tegucigalpa|Honduras|Amérique centrale|T002
AC-45023|Amy|Langrez||Mississauga|Canada|Canada|T001
AC-104501406|Amy|Keroum|10011|New York City|États-Unis|Est des États-Unis|T001
EH-3945117|Eric|Duama||Cape Town|Afrique du Sud|Afrique australe|T001
LR-1691545|Lena|Ferdijan||Rueil-Malmaison|France|Europe de l'Ouest|T001
JE-154757|Jeremy|Mauricaud||Brisbane|Australie|Océanie|T001
JD-6150117|Justin|Steffina||Cape Town|Afrique du Sud|Afrique australe|T002
MS-1783039|Melanie|Laurenso||SantaÊAna|El Salvador|Amérique centrale|T001
JB-6045137|Julia|Daney||Ternopil|Ukraine|Europe de l'Est|T003
AH-58560|Angele|Nusi||Qom|Iran|Asie du Sud|T001
LA-1678045|Laura|Qazim||Aubervilliers|France|Europe de l'Ouest|T002
LT-7110129|Liz|Faissel||Mwanza|Tanzanie|Afrique de l'Est|T001
MS-753077|MaryBeth|Shamsul||Antananarivo|Madagascar|Afrique de l'Est|T001
AH-10195102|Alan|Magven||Antipolo|Philippines|Asie du Sud-Est|T002
CM-1193559|Carlos|Loupiac||Jakarta|Indonésie|Asie du Sud-Est|T001
HA-14905102|Helen|Leyrit||Manila|Philippines|Asie du Sud-Est|T001
JG-1531059|Jason|Chakim||Denpasar|Indonésie|Asie du Sud-Est|T002
LP-1709551|Liz|Muthuligam||Petapa|Guatemala|Amérique centrale|T001
AH-104651402|Amy|Ouazanan|75217|Dallas|États-Unis|Centre des États-Unis|T001
CD-1920117|Carlos|Qinghuua||Mabopane|Afrique du Sud|Afrique australe|T001
JJ-1544598|Jennifer|Nsalo||David|Panama|Amérique centrale|T001
KW-1643582|Katrina|Lyonell||Chihuahua|Mexique|Amérique centrale|T001
CS-1225093|Chris|Vandal||Chinandega|Nicaragua|Amérique centrale|T002
NP-1868582|Nora|Cristic||Valle Hermoso|Mexique|Amérique centrale|T003
CV-1280559|Cynthia|Abdelbasset||Jakarta|Indonésie|Asie du Sud-Est|T002
SC-20230120|Scot|Afthonn||Bilbao|Espagne|Europe du Sud|T002
YS-2188027|Yana|Milagrosa||Wuhan|Chine|Asie de l'Est|T002
TC-215357|Tracy|Masner||Sydney|Australie|Océanie|T003
PB-9105108|Peter|Menevse||Ufa|Russie|Europe de l'Est|T001
SA-2083082|Sue|Ayitevi||Mexico City|Mexique|Amérique centrale|T001
AH-104651406|Amy|Pristina|10035|New York City|États-Unis|Est des États-Unis|T001
NK-184907|Neil|Theresina||Mildura|Australie|Océanie|T003
MW-18220139|Mitch|Regnaut||Hartlepool|Royaume-Uni|Europe du Nord|T001
HR-1477082|Hallie|Walz||Orizaba|Mexique|Amérique centrale|T003
TS-216107|Troy|Vighand||Sydney|Australie|Océanie|T001
AH-1046582|Amy|Garanderi||León|Mexique|Amérique centrale|T001
BT-1130582|Beth|Oluwatayose||Torreón|Mexique|Amérique centrale|T003
AH-104651404|Amy|Eliettte|94109|San Francisco|États-Unis|Ouest des États-Unis|T001
TT-2146045|Tonja|Thiecoro||Fontenay-aux-Roses|France|Europe de l'Ouest|T003
AF-10870118|Art|Hidie||Busan|Corée du Sud|Asie de l'Est|T001
AH-104651408|Amy|Melizande|35601|Decatur|États-Unis|Sud des États-Unis|T001
AG-1030027|Aleksandra|Hatsumi||Suzhou|Chine|Asie de l'Est|T002
MF-1825031|Monica|Hamyne||Guantánamo|Cuba|Caraïbes|T002
RB-1943558|Richard|Ngoy||Mangalore|Inde|Asie du Sud|T001
JB-1540064|Jennifer|Soyee||Taranto|Italie|Europe du Sud|T002
MG-7695110|Maureen|Dimiti||Mecca|Arabie saoudite|Asie de l'Ouest|T001
TG-2131045|Toby|Sovanneardey||Meudon|France|Europe de l'Ouest|T001
DL-133158|Delfina|Spinzi||Villach|Autriche|Europe de l'Ouest|T001
TC-2153582|Tracy|Brestt||Tlaquepaque|Mexique|Amérique centrale|T003
HA-1490564|Helen|Sothear||Genoa|Italie|Europe du Sud|T001
MZ-1733537|Maria|Arida||Quito|Équateur|Amérique du Sud|T003
AJ-1094582|Ashley|Daney||Hermosillo|Mexique|Amérique centrale|T001
KH-166907|Kristen|Elisabbeth||Perth|Australie|Océanie|T002
AA-48023|Andrew|Demetrios||Toronto|Canada|Canada|T001
MV-1819027|Mike|Nioukoussa||Tianjin|Chine|Asie de l'Est|T001
AA-104801402|Andrew|Jeromme|65807|Springfield|États-Unis|Centre des États-Unis|T001
RA-1928558|Ralph|Jhorita||Mangalore|Inde|Asie du Sud|T001
RB-1946558|Rick|Denunzio||Bhiwandi|Inde|Asie du Sud|T003
CM-1219097|Charlotte|Azavant||Gujranwala|Pakistan|Asie du Sud|T001
DR-1294048|Daniel|Vola||Berlin|Allemagne|Europe de l'Ouest|T003
SC-20095139|Sanjit|Mateao||Birmingham|Royaume-Uni|Europe du Nord|T001
PS-1904558|Penelope|Duliane||Anantapur|Inde|Asie du Sud|T003
TS-1143060|Tom|Fadhuli||Sabzevar|Iran|Asie du Sud|T002
LM-1706527|Liz|Grorges||Lanzhou|Chine|Asie de l'Est|T001
KH-163607|Katherine|Morataria||Perth|Australie|Océanie|T001
DP-1300078|Darren|Ulas||KualaÊLumpur|Malaisie|Asie du Sud-Est|T001
MC-18100120|Mick|Thijme||Elx|Espagne|Europe du Sud|T001
EH-13945139|Eric|Ratibah||London|Royaume-Uni|Europe du Nord|T001
DJ-13420144|Denny|Serioja||Ho Chi Minh City|Vietnam|Asie du Sud-Est|T002
DJ-3510146|Don|Gutav||Lusaka|Zambie|Afrique de l'Est|T002
PW-1903082|Pauline|Guignant||Orizaba|Mexique|Amérique centrale|T002
HM-14860139|Harry|Rebbouhia||Sheffield|Royaume-Uni|Europe du Nord|T002
RD-966038|Robert|Vazken||Al Mahallah al Kubra|Égypte|Afrique du Nord|T003
SC-200505|Sample|Sivanthiny||La Plata|Argentine|Amérique du Sud|T003
ES-1402027|Erica|Cathyana||Zigong|Chine|Asie de l'Est|T001
LB-1673536|Larry|Bisa||Saint-Domingue|République dominicaine|Caraïbes|T001
MZ-17515124|Mary|Basmina||Landskrona|Suède|Europe du Nord|T002
JH-1591092|Jonathan|Blanchar||Wellington|Nouvelle-Zélande|Océanie|T001
PK-1907544|Pete|Guilele||Helsinki|Finlande|Europe du Nord|T001
AA-104801406|Andrew|Huntingdon|6457|Middletown|États-Unis|Est des États-Unis|T001
YS-218807|Yana|Elikem||Townsville|Australie|Océanie|T002
ER-385557|Elpida|Remzi||Budapest|Hongrie|Europe de l'Est|T002
MH-1802539|Michelle|Amatore||Mejicanos|El Salvador|Amérique centrale|T001
MS-17710139|Maurice|Ralaisolofo||Birkenhead|Royaume-Uni|Europe du Nord|T001
LC-6960131|Lindsay|Linhe||Lome|Togo|Afrique de l'Ouest|T003
SO-2033582|Sean|Lokadia||Le—n|Mexique|Amérique centrale|T001
NS-1864051|Noel|Steevy||Mixco|Guatemala|Amérique centrale|T002
KD-1649578|Keith|Generale||Ipoh|Malaisie|Asie du Sud-Est|T002
AA-104801408|Andrew|Emeyric|28027|Concord|États-Unis|Sud des États-Unis|T001
BF-1102064|Barry|Agada||Pescara|Italie|Europe du Sud|T002
GZ-1454545|George|Hasitha||Dijon|France|Europe de l'Ouest|T002
RD-19585139|Rob|Joaqu||London|Royaume-Uni|Europe du Nord|T001
JK-562533|Jim|Evanio||Kinshasa|Congo (République démocratique du)|Afrique centrale|T001
MG-176807|Maureen|Mababou||Adelaide|Australie|Océanie|T003
JJ-1576045|Joel|Stoeckel||Saint-Chamond|France|Europe de l'Ouest|T003
NC-1841514|Nathan|Stephainie||Ghent|Belgique|Europe de l'Ouest|T001
BD-1177048|Bryan|Glaucia||Oberhausen|Allemagne|Europe de l'Ouest|T001
RA-1991518|Russell|Champy||Vilhena|Brésil|Amérique du Sud|T001
CA-226519|Christina|Ambarsoum||Sofia|Bulgarie|Europe de l'Est|T001
AG-104951402|Andrew|Ludiviane|77041|Houston|États-Unis|Centre des États-Unis|T002
AG-104951408|Andrew|Dilipbhai|22304|Alexandria|États-Unis|Sud des États-Unis|T002
KB-162407|Karen|Haermenio||Canberra|Australie|Océanie|T002
GZ-1447048|Gary|Gfermain||Heilbronn|Allemagne|Europe de l'Ouest|T001
BF-1117082|Ben|Adela||Cancœn|Mexique|Amérique centrale|T003
RA-1994518|Ryan|Atlantico||São Paulo|Brésil|Amérique du Sud|T001
PB-19210139|Phillip|Magela||Nuneaton|Royaume-Uni|Europe du Nord|T002
CH-1207027|Cathy|Ultaire||Daqing|Chine|Asie de l'Est|T003
CM-1244545|Chuck|Denon||Courbevoie|France|Europe de l'Ouest|T001
KW-1643545|Katrina|Neisha||Le Havre|France|Europe de l'Ouest|T001
AR-1040558|Allen|Boisbertrand||Mathura|Inde|Asie du Sud|T002
CC-1237048|Christopher|Amoon||Wilhelmshaven|Allemagne|Europe de l'Ouest|T001
GM-1450027|Gene|Anas||Jinan|Chine|Asie de l'Est|T001
KL-655538|Kelly|Granoux||Hurghada|Égypte|Afrique du Nord|T002
AM-1036058|Alice|Pathouot||Gaya|Inde|Asie du Sud|T002
CS-2175129|Charles|Solofonomenjanahary||Shinyanga|Tanzanie|Afrique de l'Est|T002
NM-18445130|Nathan|Djenky||Bangkok|Thaïlande|Asie du Sud-Est|T003
BD-1156018|Brendan|Elisabethe||Ibirité|Brésil|Amérique du Sud|T003
RD-1966064|Robert|Mahazuddin||Turin|Italie|Europe du Sud|T003
EM-1396082|Eric|Raafat||Morelia|Mexique|Amérique centrale|T001
ED-1388539|Emily|Mutcho||SanÊSalvador|El Salvador|Amérique centrale|T003
GH-1448582|Gene|Phap||Tijuana|Mexique|Amérique centrale|T002
JJ-1544558|Jennifer|Dupeche||Ludhiana|Inde|Asie du Sud|T001
BE-1145559|Brad|Arseny||Jakarta|Indonésie|Asie du Sud-Est|T003
LP-1709527|Liz|Carmalita||Suzhou|Chine|Asie de l'Est|T001
VM-2168582|Valerie|Mastoura||Tlalnepantla|Mexique|Amérique centrale|T003
AG-104951404|Andrew|Jevgenijs|98105|Seattle|États-Unis|Ouest des États-Unis|T002
MG-1820527|Mitch|Isselt||Guangzhou|Chine|Asie de l'Est|T002
MV-18190120|Mike|Derin||Madrid|Espagne|Europe du Sud|T001
SP-20650120|Stephanie|Mehranguiz||Madrid|Espagne|Europe du Sud|T002
EM-138107|Eleni|Hounie||Caloundra|Australie|Océanie|T002
AG-104951406|Andrew|Thomazo|19140|Philadelphia|États-Unis|Est des États-Unis|T002
ON-187157|Odella|Sean||Canberra|Australie|Océanie|T002
DM-1295558|Dario|Foh||Bhavnagar|Inde|Asie du Sud|T002
AG-49523|Andrew|Luken||Oakville|Canada|Canada|T002
RH-1949536|Rick|Arumaidurai||La Vega|République dominicaine|Caraïbes|T001
RD-981081|Ross|Ambartsum||Nouakchott|Mauritanie|Afrique de l'Ouest|T003
DK-1283582|Damala|Mckenzie||Puebla|Mexique|Amérique centrale|T002
EB-1375018|Edward|Virgo||Santo André|Brésil|Amérique du Sud|T002
BM-1165031|Brian|Lehiri||Santiago de Cuba|Cuba|Caraïbes|T002
AJ-945111|Ashley|Volodya||Ouagadougou|Burkina Faso|Afrique de l'Ouest|T001
OT-1873059|Olvera|Adnann||Bandung|Indonésie|Asie du Sud-Est|T001
BV-1124528|Benjamin|Daneiges||Santa Marta|Colombie|Amérique du Sud|T002
KL-165555|Kelly|Musoki||C—rdoba|Argentine|Amérique du Sud|T002
PO-1885055|Patrick|Bannour||Tegucigalpa|Honduras|Amérique centrale|T001
RF-1984031|Roy|Mouzidalifati||Santiago de Cuba|Cuba|Caraïbes|T001
MG-1769591|Maureen|Finica||Utrecht|Pays-Bas|Europe de l'Ouest|T001
CK-1259559|Clytie|Orissia||Yogyakarta|Indonésie|Asie du Sud-Est|T001
CC-2685117|Craig|Qingliang||Port Elizabeth|Afrique du Sud|Afrique australe|T001
PO-1918082|Philisse|Nahary||Guadalajara|Mexique|Amérique centrale|T003
LO-1717048|Lori|Obrecht||Cottbus|Allemagne|Europe de l'Ouest|T002
MC-1763566|Matthew|Salbi||Katsushika-ku|Japon|Asie de l'Est|T002
JG-15310130|Jason|Amanullah||Bangkok|Thaïlande|Asie du Sud-Est|T002
SW-20755102|Steven|Darragh||Manila|Philippines|Asie du Sud-Est|T002
PH-1879051|Patricia|Sypt||Villa Canales|Guatemala|Amérique centrale|T003
DE-1325551|Deanra|Trombetta||Villa Nueva|Guatemala|Amérique centrale|T003
KH-1669027|Kristen|Arbievitch||Wuhan|Chine|Asie de l'Est|T002
RF-9345110|Randy|Tropeano||Riyadh|Arabie saoudite|Asie de l'Ouest|T002
SC-2002045|Sam|Marju||Chaville|France|Europe de l'Ouest|T001
DW-1358566|Dorothy|Herong||Fukuyama|Japon|Asie de l'Est|T002
KB-6315103|Karl|Veynand||Dabrowa Gornicza|Pologne|Europe de l'Est|T001
BP-1115582|Becky|Affifa||Cancœn|Mexique|Amérique centrale|T001
EM-406522|Erin|Nythissia||Yaounde|Cameroun|Afrique centrale|T001
JK-156408|Jim|Onassini||Vienne|Autriche|Europe de l'Ouest|T003
FO-1430548|Frank|Horn||Frankfurt|Allemagne|Europe de l'Ouest|T001
BT-115305|Bradley|Daligou||BuenosÊAires|Argentine|Amérique du Sud|T003
MG-17680120|Maureen|Mazadul||Santiago de Compostela|Espagne|Europe du Sud|T003
ML-182657|Muhammed|Satam||Bunbury|Australie|Océanie|T001
TS-2161092|Troy|Dowal||Paraparaumu|Nouvelle-Zélande|Océanie|T001
DL-1292592|Daniel|Bowel||Wellington|Nouvelle-Zélande|Océanie|T001
JM-1565564|Jim|Amegninou||Anzio|Italie|Europe du Sud|T002
LB-167355|Larry|Nadimi||SanÊJuan|Argentine|Amérique du Sud|T001
ND-18460120|Neil|Agati||Madrid|Espagne|Europe du Sud|T002
PS-1904559|Penelope|Karliaye||Bandung|Indonésie|Asie du Sud-Est|T003
AD-1018018|Alan|Jamaal||Manaus|Brésil|Amérique du Sud|T003
PV-18985113|Paul|Sadec||Singapour|Singapour|Asie du Sud-Est|T003
VS-2182045|Vivek|Niagne||Boulogne-Billancourt|France|Europe de l'Ouest|T001
CW-11905139|Carl|Alakazia||Dudley|Royaume-Uni|Europe du Nord|T003
CW-1190545|Carl|Volkmar||Pontivy|France|Europe de l'Ouest|T003
CC-126707|Craig|Elophe||Newcastle|Australie|Océanie|T001
CP-12085130|Cathy|Anai||Bangkok|Thaïlande|Asie du Sud-Est|T002
BF-1127592|Beth|Fustec||Tauranga|Nouvelle-Zélande|Océanie|T002
TT-2107059|Ted|Guettaf||Balikpapan|Indonésie|Asie du Sud-Est|T001
DL-1333091|Denise|Hanza||The Hague|Pays-Bas|Europe de l'Ouest|T001
CM-12385102|Christopher|Faoura||Manila|Philippines|Asie du Sud-Est|T001
CK-232561|Christine|Boudara||Basra|Irak|Asie de l'Ouest|T003
TT-2122088|Thomas|Liiane||Yangon|Myanmar (Birmanie)|Asie du Sud-Est|T001
JF-1529536|Jason|Dieunette||La Romana|République dominicaine|Caraïbes|T001
